"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Oldham County, KY"	"21185"	178	66999	265.7
	"Owen County, KY"	"21187"	59	11017	535.5
	"Owsley County, KY"	"21189"	37	4331	854.3
	"Pendleton County, KY"	"21191"	64	14586	438.8
	"Perry County, KY"	"21193"	191	25456	750.3
	"Pike County, KY"	"21195"	376	57057	659.0
	"Powell County, KY"	"21197"	90	12218	736.6
	"Pulaski County, KY"	"21199"	362	65530	552.4
	"Rockcastle County, KY"	"21203"	97	16750	579.1
	"Rowan County, KY"	"21205"	100	24682	405.2
	"Russell County, KY"	"21207"	97	17998	538.9
	"Scott County, KY"	"21209"	184	58470	314.7
	"Shelby County, KY"	"21211"	187	49611	376.9
	"Simpson County, KY"	"21213"	107	18635	574.2
	"Spencer County, KY"	"21215"	67	19585	342.1
	"Taylor County, KY"	"21217"	143	25707	556.3
	"Todd County, KY"	"21219"	56	12448	449.9
	"Trigg County, KY"	"21221"	88	14776	595.6
	"Trimble County, KY"	"21223"	47	8481	554.2
	"Union County, KY"	"21225"	73	14443	505.4
	"Warren County, KY"	"21227"	475	134510	353.1
	"Washington County, KY"	"21229"	59	12147	485.7
	"Wayne County, KY"	"21231"	109	20209	539.4
	"Webster County, KY"	"21233"	75	12923	580.4
	"Whitley County, KY"	"21235"	212	36451	581.6
	"Wolfe County, KY"	"21237"	51	7106	717.7
	"Woodford County, KY"	"21239"	111	26765	414.7
	"Acadia Parish, LA"	"22001"	284	61918	458.7
	"Allen Parish, LA"	"22003"	118	25440	463.8
	"Ascension Parish, LA"	"22005"	362	128665	281.4
	"Assumption Parish, LA"	"22007"	91	21621	420.9
	"Avoyelles Parish, LA"	"22009"	210	39966	525.4
	"Beauregard Parish, LA"	"22011"	158	37881	417.1
	"Bienville Parish, LA"	"22013"	80	12983	616.2
	"Bossier Parish, LA"	"22015"	480	127275	377.1
	"Caddo Parish, LA"	"22017"	1167	237479	491.4
	"Calcasieu Parish, LA"	"22019"	826	203310	406.3
	"Caldwell Parish, LA"	"22021"	66	9839	670.8
	"Cameron Parish, LA"	"22023"	13	7003	Unreliable
	"Catahoula Parish, LA"	"22025"	45	9226	487.8
	"Claiborne Parish, LA"	"22027"	66	15508	425.6
	"Concordia Parish, LA"	"22029"	114	18914	602.7
	"De Soto Parish, LA"	"22031"	131	27650	473.8
	"East Baton Rouge Parish, LA"	"22033"	1787	439729	406.4
	"East Carroll Parish, LA"	"22035"	26	6589	394.6
	"East Feliciana Parish, LA"	"22037"	93	18882	492.5
	"Evangeline Parish, LA"	"22039"	145	33276	435.7
	"Franklin Parish, LA"	"22041"	130	19723	659.1
	"Grant Parish, LA"	"22043"	113	22254	507.8
	"Iberia Parish, LA"	"22045"	338	68991	489.9
	"Iberville Parish, LA"	"22047"	143	32070	445.9
	"Jackson Parish, LA"	"22049"	80	15574	513.7
	"Jefferson Parish, LA"	"22051"	1673	432346	387.0
	"Jefferson Davis Parish, LA"	"22053"	150	31208	480.6
	"Lafayette Parish, LA"	"22055"	885	246518	359.0
	"Lafourche Parish, LA"	"22057"	424	97596	434.4
	"LaSalle Parish, LA"	"22059"	96	15021	639.1
	"Lincoln Parish, LA"	"22061"	169	46552	363.0
	"Livingston Parish, LA"	"22063"	552	143737	384.0
	"Madison Parish, LA"	"22065"	37	10635	347.9
	"Morehouse Parish, LA"	"22067"	157	24227	648.0
	"Natchitoches Parish, LA"	"22069"	185	37655	491.3
	"Orleans Parish, LA"	"22071"	1273	389476	326.8
	"Ouachita Parish, LA"	"22073"	708	152439	464.4
	"Plaquemines Parish, LA"	"22075"	75	23113	324.5
	"Pointe Coupee Parish, LA"	"22077"	126	21529	585.3
	"Rapides Parish, LA"	"22079"	682	128567	530.5
	"Red River Parish, LA"	"22081"	31	8286	374.1
	"Richland Parish, LA"	"22083"	98	20014	489.7
	"Sabine Parish, LA"	"22085"	125	23803	525.1
	"St. Bernard Parish, LA"	"22087"	141	47647	295.9
	"St. Charles Parish, LA"	"22089"	182	52987	343.5
	"St. Helena Parish, LA"	"22091"	47	10081	466.2
	"St. James Parish, LA"	"22093"	79	20727	381.1
	"St. John the Baptist Parish, LA"	"22095"	154	42516	362.2
	"St. Landry Parish, LA"	"22097"	433	81440	531.7
	"St. Martin Parish, LA"	"22099"	254	52954	479.7
	"St. Mary Parish, LA"	"22101"	262	48330	542.1
	"St. Tammany Parish, LA"	"22103"	1042	263446	395.5
	"Tangipahoa Parish, LA"	"22105"	567	136765	414.6
	"Tensas Parish, LA"	"22107"	20	4178	478.7
	"Terrebonne Parish, LA"	"22109"	441	109859	401.4
	"Union Parish, LA"	"22111"	157	22170	708.2
	"Vermilion Parish, LA"	"22113"	243	59378	409.2
	"Vernon Parish, LA"	"22115"	193	47894	403.0
	"Washington Parish, LA"	"22117"	266	45773	581.1
	"Webster Parish, LA"	"22119"	219	37943	577.2
	"West Baton Rouge Parish, LA"	"22121"	91	26792	339.7
	"West Carroll Parish, LA"	"22123"	66	10646	620.0
	"West Feliciana Parish, LA"	"22125"	53	15465	342.7
	"Winn Parish, LA"	"22127"	68	13839	491.4
	"Androscoggin County, ME"	"23001"	556	108547	512.2
	"Aroostook County, ME"	"23003"	469	66804	702.1
	"Cumberland County, ME"	"23005"	1293	298111	433.7
	"Franklin County, ME"	"23007"	146	29986	486.9
	"Hancock County, ME"	"23009"	257	55088	466.5
	"Kennebec County, ME"	"23011"	642	122955	522.1
	"Knox County, ME"	"23013"	193	39951	483.1
	"Lincoln County, ME"	"23015"	198	34775	569.4
	"Oxford County, ME"	"23017"	315	58132	541.9
	"Penobscot County, ME"	"23019"	794	151655	523.6
	"Piscataquis County, ME"	"23021"	106	16996	623.7
	"Sagadahoc County, ME"	"23023"	161	36044	446.7
	"Somerset County, ME"	"23025"	299	50635	590.5
	"Waldo County, ME"	"23027"	214	39923	536.0
	"Washington County, ME"	"23029"	233	31473	740.3
	"York County, ME"	"23031"	923	209066	441.5
	"Allegany County, MD"	"24001"	425	70057	606.6
	"Anne Arundel County, MD"	"24003"	2022	582777	347.0
	"Baltimore County, MD"	"24005"	3606	826017	436.6
	"Calvert County, MD"	"24009"	329	93072	353.5
	"Caroline County, MD"	"24011"	166	33492	495.6
	"Carroll County, MD"	"24013"	755	169092	446.5
	"Cecil County, MD"	"24015"	532	103419	514.4
	"Charles County, MD"	"24017"	573	164436	348.5
	"Dorchester County, MD"	"24019"	196	31853	615.3
	"Frederick County, MD"	"24021"	894	265161	337.2
	"Garrett County, MD"	"24023"	150	28852	519.9
	"Harford County, MD"	"24025"	1084	256805	422.1
	"Howard County, MD"	"24027"	839	328200	255.6
	"Kent County, MD"	"24029"	103	19192	536.7
	"Montgomery County, MD"	"24031"	2769	1051816	263.3
	"Prince George's County, MD"	"24033"	2993	909612	329.0
	"Queen Anne's County, MD"	"24035"	175	51167	342.0
	"St. Mary's County, MD"	"24037"	387	114687	337.4
	"Somerset County, MD"	"24039"	124	25453	487.2
	"Talbot County, MD"	"24041"	209	36972	565.3
	"Washington County, MD"	"24043"	780	151146	516.1
	"Wicomico County, MD"	"24045"	409	103990	393.3
	"Worcester County, MD"	"24047"	293	52403	559.1
	"Baltimore city, MD"	"24510"	2891	586131	493.2
	"Barnstable County, MA"	"25001"	1278	213164	599.5
	"Berkshire County, MA"	"25003"	677	124571	543.5
	"Bristol County, MA"	"25005"	2454	566765	433.0
	"Dukes County, MA"	"25007"	71	17461	406.6
	"Essex County, MA"	"25009"	2951	791263	372.9
	"Franklin County, MA"	"25011"	294	70267	418.4
	"Hampden County, MA"	"25013"	2011	463986	433.4
	"Hampshire County, MA"	"25015"	560	161401	347.0
	"Middlesex County, MA"	"25017"	4916	1609379	305.5
	"Nantucket County, MA"	"25019"	34	11376	298.9
	"Norfolk County, MA"	"25021"	2477	709409	349.2
	"Plymouth County, MA"	"25023"	2145	523738	409.6
	"Suffolk County, MA"	"25025"	2072	801582	258.5
	"Worcester County, MA"	"25027"	3163	829212	381.4
	"Alcona County, MI"	"26001"	80	10505	761.5
	"Alger County, MI"	"26003"	47	9015	521.4
	"Allegan County, MI"	"26005"	479	118927	402.8
	"Alpena County, MI"	"26007"	143	28238	506.4
	"Antrim County, MI"	"26009"	122	23449	520.3
	"Arenac County, MI"	"26011"	104	14953	695.5
	"Baraga County, MI"	"26013"	43	8164	526.7
	"Barry County, MI"	"26015"	281	62061	452.8
	"Bay County, MI"	"26017"	566	102387	552.8
	"Benzie County, MI"	"26019"	93	17852	521.0
	"Berrien County, MI"	"26021"	776	153025	507.1
	"Branch County, MI"	"26023"	215	43424	495.1
	"Calhoun County, MI"	"26025"	676	133580	506.1
	"Cass County, MI"	"26027"	274	51584	531.2
	"Charlevoix County, MI"	"26029"	156	26105	597.6
	"Cheboygan County, MI"	"26031"	156	25365	615.0
	"Chippewa County, MI"	"26033"	173	36958	468.1
	"Clare County, MI"	"26035"	184	30771	598.0
	"Clinton County, MI"	"26037"	263	79753	329.8
	"Crawford County, MI"	"26039"	83	13981	593.7
	"Delta County, MI"	"26041"	182	35612	511.1
	"Dickinson County, MI"	"26043"	117	25112	465.9
	"Eaton County, MI"	"26045"	486	110148	441.2
	"Emmet County, MI"	"26047"	166	33342	497.9
	"Genesee County, MI"	"26049"	2266	404794	559.8
	"Gladwin County, MI"	"26051"	165	25424	649.0
	"Gogebic County, MI"	"26053"	86	13842	621.3
	"Grand Traverse County, MI"	"26055"	401	93592	428.5
	"Gratiot County, MI"	"26057"	201	40283	499.0
	"Hillsdale County, MI"	"26059"	255	45658	558.5
	"Houghton County, MI"	"26061"	147	35126	418.5
	"Huron County, MI"	"26063"	207	30653	675.3
	"Ingham County, MI"	"26065"	1121	290609	385.7
	"Ionia County, MI"	"26067"	253	64553	391.9
	"Iosco County, MI"	"26069"	187	25140	743.8
	"Iron County, MI"	"26071"	90	11066	813.3
	"Isabella County, MI"	"26073"	231	69504	332.4
	"Jackson County, MI"	"26075"	781	156920	497.7
	"Kalamazoo County, MI"	"26077"	985	265988	370.3
	"Kalkaska County, MI"	"26079"	96	18003	533.2
	"Kent County, MI"	"26081"	2136	658708	324.3
	"Keweenaw County, MI"	"26083"	12	2119	Unreliable
	"Lake County, MI"	"26085"	64	11587	552.3
	"Lapeer County, MI"	"26087"	423	87635	482.7
	"Leelanau County, MI"	"26089"	105	21743	482.9
	"Lenawee County, MI"	"26091"	515	97808	526.5
	"Livingston County, MI"	"26093"	695	192335	361.3
	"Luce County, MI"	"26095"	47	6126	767.2
	"Mackinac County, MI"	"26097"	67	10839	618.1
	"Macomb County, MI"	"26099"	3923	870791	450.5
	"Manistee County, MI"	"26101"	148	24738	598.3
	"Marquette County, MI"	"26103"	253	65834	384.3
	"Mason County, MI"	"26105"	166	29164	569.2
	"Mecosta County, MI"	"26107"	178	43907	405.4
	"Menominee County, MI"	"26109"	120	22608	530.8
	"Midland County, MI"	"26111"	364	83441	436.2
	"Missaukee County, MI"	"26113"	80	15152	528.0
	"Monroe County, MI"	"26115"	744	150568	494.1
	"Montcalm County, MI"	"26117"	317	63476	499.4
	"Montmorency County, MI"	"26119"	73	9337	781.8
	"Muskegon County, MI"	"26121"	822	173883	472.7
	"Newaygo County, MI"	"26123"	239	49348	484.3
	"Oakland County, MI"	"26125"	4728	1253459	377.2
	"Oceana County, MI"	"26127"	128	26819	477.3
	"Ogemaw County, MI"	"26129"	148	20923	707.4
	"Ontonagon County, MI"	"26131"	57	5656	1007.8
	"Osceola County, MI"	"26133"	118	23466	502.9
	"Oscoda County, MI"	"26135"	57	8368	681.2
	"Otsego County, MI"	"26137"	155	24765	625.9
	"Ottawa County, MI"	"26139"	976	294635	331.3
	"Presque Isle County, MI"	"26141"	78	12665	615.9
	"Roscommon County, MI"	"26143"	157	23986	654.5
	"Saginaw County, MI"	"26145"	990	189868	521.4
	"St. Clair County, MI"	"26147"	804	159293	504.7
	"St. Joseph County, MI"	"26149"	314	60848	516.0
	"Sanilac County, MI"	"26151"	225	40747	552.2
	"Schoolcraft County, MI"	"26153"	41	8104	505.9
	"Shiawassee County, MI"	"26155"	344	67738	507.8
	"Tuscola County, MI"	"26157"	280	52289	535.5
	"Van Buren County, MI"	"26159"	358	75474	474.3
	"Washtenaw County, MI"	"26161"	999	366473	272.6
	"Wayne County, MI"	"26163"	7929	1740623	455.5
	"Wexford County, MI"	"26165"	172	33743	509.7
	"Aitkin County, MN"	"27001"	91	15848	574.2
	"Anoka County, MN"	"27003"	1069	359921	297.0
	"Becker County, MN"	"27005"	143	34456	415.0
	"Beltrami County, MN"	"27007"	181	47442	381.5
	"Benton County, MN"	"27009"	154	40958	376.0
	"Big Stone County, MN"	"27011"	33	4923	670.3
	"Blue Earth County, MN"	"27013"	199	68241	291.6
	"Brown County, MN"	"27015"	121	24846	487.0
	"Carlton County, MN"	"27017"	165	35769	461.3
	"Carver County, MN"	"27019"	258	106565	242.1
	"Cass County, MN"	"27021"	156	29928	521.3
	"Chippewa County, MN"	"27023"	67	11758	569.8
	"Chisago County, MN"	"27025"	196	56794	345.1
	"Clay County, MN"	"27027"	240	64690	371.0
	"Clearwater County, MN"	"27029"	37	9017	410.3
	"Cook County, MN"	"27031"	20	5417	369.2
	"Cottonwood County, MN"	"27033"	65	11242	578.2
	"Crow Wing County, MN"	"27035"	315	65644	479.9
	"Dakota County, MN"	"27037"	1220	431807	282.5
	"Dodge County, MN"	"27039"	64	20987	305.0
	"Douglas County, MN"	"27041"	185	38328	482.7
	"Faribault County, MN"	"27043"	65	13601	477.9
	"Fillmore County, MN"	"27045"	105	21135	496.8
	"Freeborn County, MN"	"27047"	149	30364	490.7
	"Goodhue County, MN"	"27049"	222	46318	479.3
	"Grant County, MN"	"27051"	23	6026	381.7
	"Hennepin County, MN"	"27053"	3758	1268408	296.3
	"Houston County, MN"	"27055"	90	18632	483.0
	"Hubbard County, MN"	"27057"	90	21783	413.2
	"Isanti County, MN"	"27059"	168	41429	405.5
	"Itasca County, MN"	"27061"	220	45268	486.0
	"Jackson County, MN"	"27063"	46	9768	470.9
	"Kanabec County, MN"	"27065"	77	16416	469.1
	"Kandiyohi County, MN"	"27067"	159	43130	368.7
	"Kittson County, MN"	"27069"	34	4214	806.8
	"Koochiching County, MN"	"27071"	69	12059	572.2
	"Lac qui Parle County, MN"	"27073"	32	6527	490.3
	"Lake County, MN"	"27075"	50	10639	470.0
	"Le Sueur County, MN"	"27079"	97	28741	337.5
	"Lincoln County, MN"	"27081"	19	5568	Unreliable
	"Lyon County, MN"	"27083"	85	25271	336.4
	"McLeod County, MN"	"27085"	153	35710	428.5
	"Mahnomen County, MN"	"27087"	35	5473	639.5
	"Marshall County, MN"	"27089"	36	9321	386.2
	"Martin County, MN"	"27091"	89	19484	456.8
	"Meeker County, MN"	"27093"	96	23341	411.3
	"Mille Lacs County, MN"	"27095"	133	26146	508.7
	"Morrison County, MN"	"27097"	136	33187	409.8
	"Mower County, MN"	"27099"	179	40150	445.8
	"Murray County, MN"	"27101"	38	8155	466.0
	"Nicollet County, MN"	"27103"	120	34482	348.0
	"Nobles County, MN"	"27105"	65	21400	303.7
	"Norman County, MN"	"27107"	42	6338	662.7
	"Olmsted County, MN"	"27109"	546	159298	342.8
	"Otter Tail County, MN"	"27111"	289	58741	492.0
	"Pennington County, MN"	"27113"	68	13874	490.1
	"Pine County, MN"	"27115"	160	29359	545.0
	"Pipestone County, MN"	"27117"	47	9121	515.3
	"Polk County, MN"	"27119"	148	30900	479.0
	"Pope County, MN"	"27121"	51	11277	452.2
	"Ramsey County, MN"	"27123"	1935	547903	353.2
	"Red Lake County, MN"	"27125"	13	4046	Unreliable
	"Redwood County, MN"	"27127"	70	15079	464.2
	"Renville County, MN"	"27129"	52	14403	361.0
	"Rice County, MN"	"27131"	195	67084	290.7
	"Rock County, MN"	"27133"	52	9301	559.1
	"Roseau County, MN"	"27135"	57	15117	377.1
	"St. Louis County, MN"	"27137"	924	198538	465.4
	"Scott County, MN"	"27139"	345	150689	228.9
	"Sherburne County, MN"	"27141"	267	98811	270.2
	"Sibley County, MN"	"27143"	52	14715	353.4
	"Stearns County, MN"	"27145"	518	162038	319.7
	"Steele County, MN"	"27147"	128	36596	349.8
	"Stevens County, MN"	"27149"	35	9765	358.4
	"Swift County, MN"	"27151"	50	9176	544.9
	"Todd County, MN"	"27153"	107	24732	432.6
	"Traverse County, MN"	"27155"	20	3218	621.5
	"Wabasha County, MN"	"27157"	77	21642	355.8
	"Wadena County, MN"	"27159"	82	13807	593.9
	"Waseca County, MN"	"27161"	76	18550	409.7
	"Washington County, MN"	"27163"	769	265476	289.7
	"Watonwan County, MN"	"27165"	61	10792	565.2
	"Wilkin County, MN"	"27167"	36	6161	584.3
	"Winona County, MN"	"27169"	175	50485	346.6
	"Wright County, MN"	"27171"	372	140249	265.2
	"Yellow Medicine County, MN"	"27173"	56	9580	584.6
	"Adams County, MS"	"28001"	188	30275	621.0
	"Alcorn County, MS"	"28003"	208	36889	563.9
	"Amite County, MS"	"28005"	78	12205	639.1
	"Attala County, MS"	"28007"	115	18004	638.7
	"Benton County, MS"	"28009"	48	8351	574.8
	"Bolivar County, MS"	"28011"	178	30142	590.5
	"Calhoun County, MS"	"28013"	65	14241	456.4
	"Carroll County, MS"	"28015"	65	9732	667.9
	"Chickasaw County, MS"	"28017"	108	16951	637.1
	"Choctaw County, MS"	"28019"	59	8063	731.7
	"Claiborne County, MS"	"28021"	38	8911	426.4
	"Clarke County, MS"	"28023"	90	15299	588.3
	"Clay County, MS"	"28025"	102	19352	527.1
	"Coahoma County, MS"	"28027"	134	21564	621.4
	"Copiah County, MS"	"28029"	150	27933	537.0
	"Covington County, MS"	"28031"	128	18518	691.2
	"DeSoto County, MS"	"28033"	785	188275	416.9
	"Forrest County, MS"	"28035"	370	75009	493.3
	"Franklin County, MS"	"28037"	51	7657	666.1
	"George County, MS"	"28039"	160	24425	655.1
	"Greene County, MS"	"28041"	67	13477	497.1
	"Grenada County, MS"	"28043"	130	20610	630.8
	"Hancock County, MS"	"28045"	281	48000	585.4
	"Harrison County, MS"	"28047"	948	208801	454.0
	"Hinds County, MS"	"28049"	1003	227966	440.0
	"Holmes County, MS"	"28051"	98	16726	585.9
	"Humphreys County, MS"	"28053"	61	7827	779.4
	"Itawamba County, MS"	"28057"	150	23261	644.9
	"Jackson County, MS"	"28059"	669	143802	465.2
	"Jasper County, MS"	"28061"	104	16332	636.8
	"Jefferson County, MS"	"28063"	37	6997	528.8
	"Jefferson Davis County, MS"	"28065"	71	10890	652.0
	"Jones County, MS"	"28067"	374	67993	550.1
	"Kemper County, MS"	"28069"	39	9521	409.6
	"Lafayette County, MS"	"28071"	213	54408	391.5
	"Lamar County, MS"	"28073"	219	64165	341.3
	"Lauderdale County, MS"	"28075"	370	73751	501.7
	"Lawrence County, MS"	"28077"	86	12480	689.1
	"Leake County, MS"	"28079"	124	22741	545.3
	"Lee County, MS"	"28081"	387	85466	452.8
	"Leflore County, MS"	"28083"	188	27854	674.9
	"Lincoln County, MS"	"28085"	169	33936	498.0
	"Lowndes County, MS"	"28087"	272	58309	466.5
	"Madison County, MS"	"28089"	459	106871	429.5
	"Marion County, MS"	"28091"	161	24441	658.7
	"Marshall County, MS"	"28093"	203	35301	575.1
	"Monroe County, MS"	"28095"	235	35123	669.1
	"Montgomery County, MS"	"28097"	81	9661	838.4
	"Neshoba County, MS"	"28099"	159	28996	548.4
	"Newton County, MS"	"28101"	119	20866	570.3
	"Noxubee County, MS"	"28103"	47	10236	459.2
	"Oktibbeha County, MS"	"28105"	170	49789	341.4
	"Panola County, MS"	"28107"	199	33848	587.9
	"Pearl River County, MS"	"28109"	325	55876	581.6
	"Perry County, MS"	"28111"	62	11862	522.7
	"Pike County, MS"	"28113"	244	38997	625.7
	"Pontotoc County, MS"	"28115"	142	32461	437.4
	"Prentiss County, MS"	"28117"	161	25013	643.7
	"Quitman County, MS"	"28119"	48	6760	710.1
	"Rankin County, MS"	"28121"	592	155975	379.5
	"Scott County, MS"	"28123"	170	28061	605.8
	"Sharkey County, MS"	"28125"	28	4160	673.1
	"Simpson County, MS"	"28127"	159	26629	597.1
	"Smith County, MS"	"28129"	83	15779	526.0
	"Stone County, MS"	"28131"	83	18360	452.1
	"Sunflower County, MS"	"28133"	114	24740	460.8
	"Tallahatchie County, MS"	"28135"	54	13707	394.0
	"Tate County, MS"	"28137"	144	28539	504.6
	"Tippah County, MS"	"28139"	125	21748	574.8
	"Tishomingo County, MS"	"28141"	158	19275	819.7
	"Tunica County, MS"	"28143"	38	9392	404.6
	"Union County, MS"	"28145"	138	28866	478.1
	"Walthall County, MS"	"28147"	92	14294	643.6
	"Warren County, MS"	"28149"	250	44841	557.5
	"Washington County, MS"	"28151"	273	42837	637.3
	"Wayne County, MS"	"28153"	131	20317	644.8
	"Webster County, MS"	"28155"	80	9676	826.8
	"Wilkinson County, MS"	"28157"	55	8351	658.6
	"Winston County, MS"	"28159"	88	17845	493.1
	"Yalobusha County, MS"	"28161"	83	11982	692.7
	"Yazoo County, MS"	"28163"	119	26982	441.0
	"Adair County, MO"	"29001"	102	25399	401.6
	"Andrew County, MO"	"29003"	64	17586	363.9
	"Atchison County, MO"	"29005"	35	5096	686.8
	"Audrain County, MO"	"29007"	141	24835	567.7
	"Barry County, MO"	"29009"	205	35818	572.3
	"Barton County, MO"	"29011"	67	11592	578.0
	"Bates County, MO"	"29013"	114	16242	701.9
	"Benton County, MO"	"29015"	153	19627	779.5
	"Bollinger County, MO"	"29017"	71	12111	586.2
	"Boone County, MO"	"29019"	528	182991	288.5
	"Buchanan County, MO"	"29021"	391	86530	451.9
	"Butler County, MO"	"29023"	253	42178	599.8
	"Caldwell County, MO"	"29025"	43	9051	475.1
	"Callaway County, MO"	"29027"	177	44887	394.3
	"Camden County, MO"	"29029"	255	46414	549.4
	"Cape Girardeau County, MO"	"29031"	365	79512	459.1
	"Carroll County, MO"	"29033"	49	8554	572.8
	"Carter County, MO"	"29035"	27	5991	450.7
	"Cass County, MO"	"29037"	486	106806	455.0
	"Cedar County, MO"	"29039"	90	14322	628.4
	"Chariton County, MO"	"29041"	56	7360	760.9
	"Christian County, MO"	"29043"	367	90655	404.8
	"Clark County, MO"	"29045"	31	6830	453.9
	"Clay County, MO"	"29047"	846	253463	333.8
	"Clinton County, MO"	"29049"	92	20553	447.6
	"Cole County, MO"	"29051"	315	76191	413.4
	"Cooper County, MO"	"29053"	87	17102	508.7
	"Crawford County, MO"	"29055"	172	23739	724.5
	"Dade County, MO"	"29057"	56	7568	740.0
	"Dallas County, MO"	"29059"	91	17219	528.5
	"Daviess County, MO"	"29061"	42	8283	507.1
	"DeKalb County, MO"	"29063"	56	10944	511.7
	"Dent County, MO"	"29065"	105	15481	678.3
	"Douglas County, MO"	"29067"	95	13344	711.9
	"Dunklin County, MO"	"29069"	180	28878	623.3
	"Franklin County, MO"	"29071"	518	104469	495.8
	"Gasconade County, MO"	"29073"	88	14566	604.1
	"Gentry County, MO"	"29075"	34	6484	524.4
	"Greene County, MO"	"29077"	1363	294997	462.0
	"Grundy County, MO"	"29079"	65	9595	677.4
	"Harrison County, MO"	"29081"	47	8321	564.8
	"Henry County, MO"	"29083"	155	22076	702.1
	"Hickory County, MO"	"29085"	81	9586	845.0
	"Holt County, MO"	"29087"	29	4232	685.3
	"Howard County, MO"	"29089"	45	10001	450.0
	"Howell County, MO"	"29091"	248	40262	616.0
	"Iron County, MO"	"29093"	73	10098	722.9
	"Jackson County, MO"	"29095"	2992	705925	423.8
	"Jasper County, MO"	"29097"	627	121648	515.4
	"Jefferson County, MO"	"29099"	969	226543	427.7
	"Johnson County, MO"	"29101"	185	54219	341.2
	"Knox County, MO"	"29103"	19	3940	Unreliable
	"Laclede County, MO"	"29105"	195	35895	543.3
	"Lafayette County, MO"	"29107"	177	33006	536.3
	"Lawrence County, MO"	"29109"	192	38175	502.9
	"Lewis County, MO"	"29111"	50	9810	509.7
	"Lincoln County, MO"	"29113"	227	60119	377.6
	"Linn County, MO"	"29115"	69	11830	583.3
	"Livingston County, MO"	"29117"	80	14413	555.1
	"McDonald County, MO"	"29119"	110	22900	480.3
	"Macon County, MO"	"29121"	79	15095	523.4
	"Madison County, MO"	"29123"	77	12113	635.7
	"Maries County, MO"	"29125"	49	8795	557.1
	"Marion County, MO"	"29127"	136	28423	478.5
	"Mercer County, MO"	"29129"	20	3558	562.1
	"Miller County, MO"	"29131"	130	25791	504.1
	"Mississippi County, MO"	"29133"	72	12691	567.3
	"Moniteau County, MO"	"29135"	76	15585	487.6
	"Monroe County, MO"	"29137"	48	8672	553.5
	"Montgomery County, MO"	"29139"	89	11294	788.0
	"Morgan County, MO"	"29141"	159	20716	767.5
	"New Madrid County, MO"	"29143"	133	16693	796.7
	"Newton County, MO"	"29145"	291	58451	497.9
	"Nodaway County, MO"	"29147"	85	21743	390.9
	"Oregon County, MO"	"29149"	74	10411	710.8
	"Osage County, MO"	"29151"	62	13535	458.1
	"Ozark County, MO"	"29153"	62	9083	682.6
	"Pemiscot County, MO"	"29155"	96	15600	615.4
	"Perry County, MO"	"29157"	79	19194	411.6
	"Pettis County, MO"	"29159"	205	42490	482.5
	"Phelps County, MO"	"29161"	210	44414	472.8
	"Pike County, MO"	"29163"	71	17552	404.5
	"Platte County, MO"	"29165"	364	106532	341.7
	"Polk County, MO"	"29167"	170	32490	523.2
	"Pulaski County, MO"	"29169"	152	52709	288.4
	"Putnam County, MO"	"29171"	37	4688	789.2
	"Ralls County, MO"	"29173"	55	10299	534.0
	"Randolph County, MO"	"29175"	140	24409	573.6
	"Ray County, MO"	"29177"	121	22915	528.0
	"Reynolds County, MO"	"29179"	41	6198	661.5
	"Ripley County, MO"	"29181"	86	13300	646.6
	"St. Charles County, MO"	"29183"	1385	406204	341.0
	"St. Clair County, MO"	"29185"	58	9689	598.6
	"Ste. Genevieve County, MO"	"29186"	85	17924	474.2
	"St. Francois County, MO"	"29187"	363	66485	546.0
	"St. Louis County, MO"	"29189"	4329	994020	435.5
	"Saline County, MO"	"29195"	118	22858	516.2
	"Schuyler County, MO"	"29197"	17	4534	Unreliable
	"Scotland County, MO"	"29199"	20	4871	410.6
	"Scott County, MO"	"29201"	191	38288	498.9
	"Shannon County, MO"	"29203"	56	8203	682.7
	"Shelby County, MO"	"29205"	31	5919	523.7
	"Stoddard County, MO"	"29207"	157	29001	541.4
	"Stone County, MO"	"29209"	182	32465	560.6
	"Sullivan County, MO"	"29211"	33	6033	547.0
	"Taney County, MO"	"29213"	297	56104	529.4
	"Texas County, MO"	"29215"	163	25112	649.1
	"Vernon County, MO"	"29217"	115	20388	564.1
	"Warren County, MO"	"29219"	174	36594	475.5
	"Washington County, MO"	"29221"	148	24604	601.5
	"Wayne County, MO"	"29223"	90	12769	704.8
	"Webster County, MO"	"29225"	165	39859	414.0
	"Worth County, MO"	"29227"	22	1953	1126.5
	"Wright County, MO"	"29229"	143	18325	780.4
	"St. Louis city, MO"	"29510"	1178	297645	395.8
	"Beaverhead County, MT"	"30001"	40	9483	421.8
	"Big Horn County, MT"	"30003"	59	13063	451.7
	"Blaine County, MT"	"30005"	23	6568	350.2
	"Broadwater County, MT"	"30007"	22	6444	341.4
	"Carbon County, MT"	"30009"	39	10921	357.1
	"Cascade County, MT"	"30013"	406	81346	499.1
	"Chouteau County, MT"	"30015"	26	5699	456.2
	"Custer County, MT"	"30017"	55	11292	487.1
	"Dawson County, MT"	"30021"	39	8555	455.9
	"Deer Lodge County, MT"	"30023"	53	9204	575.8
	"Fergus County, MT"	"30027"	64	11104	576.4
	"Flathead County, MT"	"30029"	463	105851	437.4
	"Gallatin County, MT"	"30031"	260	116806	222.6
	"Glacier County, MT"	"30035"	55	13594	404.6
